Forked 28623
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 28623)
Strategy 0: first ans is 1
Forked 28624
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 28624)
Strategy 1: first ans is 0
Forked 28625
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 28625)
28625: Started!
28625: Number of players: 6, position: 2, number of turns: 1000
28625: Random seed: 74457592
Strategy 2: first ans is 0
Forked 28626
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 28626)
Strategy 3: first ans is 1
Forked 28650
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 28650)
Strategy 4: first ans is 0
Forked 28674
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 28674)
Strategy 5: first ans is 0
28625: 1.829897e+00 1.726804e+00 1.568299e+00 6.623711e-01 1.932990e-01 1.932990e-02
28625: 1.828829e+00 1.727156e+00 1.568855e+00 6.628057e-01 1.930502e-01 1.930502e-02
28625: 1.829049e+00 1.728792e+00 1.568123e+00 6.619537e-01 1.928021e-01 1.928021e-02
28625: 1.829268e+00 1.727856e+00 1.568678e+00 6.611040e-01 1.938383e-01 1.925546e-02
28625: 1.828205e+00 1.729487e+00 1.569231e+00 6.602564e-01 1.935897e-01 1.923077e-02
28625: 1.828425e+00 1.727273e+00 1.571063e+00 6.606914e-01 1.933419e-01 1.920615e-02
28625: 1.827366e+00 1.727621e+00 1.570332e+00 6.624041e-01 1.930946e-01 1.918159e-02
28625: 1.827586e+00 1.727969e+00 1.569604e+00 6.628352e-01 1.928480e-01 1.915709e-02
28625: 1.826531e+00 1.727041e+00 1.572704e+00 6.619898e-01 1.926020e-01 1.913265e-02
28625: 1.825478e+00 1.726115e+00 1.574522e+00 6.624204e-01 1.923567e-01 1.910828e-02
28625: 1.826972e+00 1.726463e+00 1.572519e+00 6.628499e-01 1.921120e-01 1.908397e-02
28625: 1.825921e+00 1.726811e+00 1.571792e+00 6.645489e-01 1.918679e-01 1.905972e-02
28625: 1.826142e+00 1.725888e+00 1.571066e+00 6.662437e-01 1.916244e-01 1.903553e-02
28625: 1.826362e+00 1.727503e+00 1.569075e+00 6.666667e-01 1.913815e-01 1.901141e-02
28625: 1.825316e+00 1.726582e+00 1.570886e+00 6.658228e-01 1.911392e-01 2.025316e-02
28625: 1.826802e+00 1.725664e+00 1.570164e+00 6.662453e-01 1.908976e-01 2.022756e-02
28625: 1.825758e+00 1.727273e+00 1.569444e+00 6.666667e-01 1.906566e-01 2.020202e-02
28625: 1.825977e+00 1.726356e+00 1.571248e+00 6.658260e-01 1.904161e-01 2.017654e-02
28625: 1.824937e+00 1.727960e+00 1.569270e+00 6.675063e-01 1.901763e-01 2.015113e-02
28625: 1.826415e+00 1.727044e+00 1.569811e+00 6.666667e-01 1.899371e-01 2.012579e-02
28625: 1.825377e+00 1.727387e+00 1.569095e+00 6.658291e-01 1.922111e-01 2.010050e-02
28625: 1.824341e+00 1.727729e+00 1.570891e+00 6.649937e-01 1.919699e-01 2.007528e-02
28625: 1.825815e+00 1.726817e+00 1.568922e+00 6.654135e-01 1.929825e-01 2.005013e-02
28625: 1.824781e+00 1.727159e+00 1.569462e+00 6.658323e-01 1.927409e-01 2.002503e-02
28625: 1.825000e+00 1.726250e+00 1.570000e+00 6.662500e-01 1.925000e-01 2.000000e-02
28625: 1.823970e+00 1.726592e+00 1.569288e+00 6.679151e-01 1.922597e-01 1.997503e-02
28625: 1.822943e+00 1.728180e+00 1.568579e+00 6.683292e-01 1.920200e-01 1.995012e-02
28625: 1.823163e+00 1.728518e+00 1.569116e+00 6.674969e-01 1.917808e-01 1.992528e-02
28625: 1.823383e+00 1.728856e+00 1.568408e+00 6.679104e-01 1.915423e-01 1.990050e-02
28625: 1.822360e+00 1.729193e+00 1.570186e+00 6.670807e-01 1.913043e-01 1.987578e-02
28625: 1.823821e+00 1.728288e+00 1.568238e+00 6.687345e-01 1.910670e-01 1.985112e-02
28625: 1.824040e+00 1.728625e+00 1.567534e+00 6.691450e-01 1.908302e-01 1.982652e-02
28625: 1.823020e+00 1.728960e+00 1.569307e+00 6.683168e-01 1.905941e-01 1.980198e-02
28625: 1.823239e+00 1.728059e+00 1.569839e+00 6.687268e-01 1.903585e-01 1.977750e-02
28625: 1.823457e+00 1.728395e+00 1.569136e+00 6.679012e-01 1.913580e-01 1.975309e-02
28625: 1.823674e+00 1.727497e+00 1.570900e+00 6.670777e-01 1.911221e-01 1.972873e-02
28625: 1.823892e+00 1.729064e+00 1.568966e+00 6.674877e-01 1.908867e-01 1.970443e-02
28625: 1.824108e+00 1.729397e+00 1.569496e+00 6.666667e-01 1.906519e-01 1.968020e-02
28625: 1.823096e+00 1.728501e+00 1.570025e+00 6.683047e-01 1.904177e-01 1.965602e-02
28625: 1.823313e+00 1.730061e+00 1.568098e+00 6.687117e-01 1.901840e-01 1.963190e-02
28625: 1.822304e+00 1.729167e+00 1.569853e+00 6.691176e-01 1.899510e-01 1.960784e-02
28625: 1.822521e+00 1.729498e+00 1.570379e+00 6.682987e-01 1.897185e-01 1.958384e-02
28625: 1.822738e+00 1.729829e+00 1.568460e+00 6.699267e-01 1.894866e-01 1.955990e-02
28625: 1.821734e+00 1.728938e+00 1.570208e+00 6.691087e-01 1.904762e-01 1.953602e-02
28625: 1.821951e+00 1.729268e+00 1.568293e+00 6.695122e-01 1.914634e-01 1.951220e-02
28625: 1.820950e+00 1.728380e+00 1.568819e+00 6.699147e-01 1.924482e-01 1.948843e-02
28625: 1.821168e+00 1.727494e+00 1.568127e+00 6.715328e-01 1.922141e-01 1.946472e-02
28625: 1.820170e+00 1.726610e+00 1.571081e+00 6.707169e-01 1.919806e-01 1.944107e-02
28625: 1.821602e+00 1.725728e+00 1.570388e+00 6.711165e-01 1.917476e-01 1.941748e-02
28625: 1.823030e+00 1.726061e+00 1.568485e+00 6.715152e-01 1.915152e-01 1.939394e-02
28625: 1.822034e+00 1.727603e+00 1.569007e+00 6.707022e-01 1.912833e-01 1.937046e-02
28625: 1.823458e+00 1.727932e+00 1.568319e+00 6.698912e-01 1.910520e-01 1.934704e-02
28625: 1.822464e+00 1.728261e+00 1.568841e+00 6.690821e-01 1.920290e-01 1.932367e-02
28625: 1.822678e+00 1.728589e+00 1.568154e+00 6.694813e-01 1.917973e-01 1.930036e-02
28625: 1.821687e+00 1.730120e+00 1.568675e+00 6.686747e-01 1.915663e-01 1.927711e-02
28625: 1.821901e+00 1.731649e+00 1.567990e+00 6.678700e-01 1.913357e-01 1.925391e-02
28625: 1.822115e+00 1.731971e+00 1.568510e+00 6.670673e-01 1.911058e-01 1.923077e-02
28625: 1.822329e+00 1.731092e+00 1.569028e+00 6.674670e-01 1.908764e-01 1.920768e-02
28625: 1.821343e+00 1.731415e+00 1.569544e+00 6.678657e-01 1.906475e-01 1.918465e-02
28625: 1.820359e+00 1.730539e+00 1.571257e+00 6.670659e-01 1.916168e-01 1.916168e-02
28625: 1.819378e+00 1.732057e+00 1.570574e+00 6.674641e-01 1.913876e-01 1.913876e-02
28625: 1.819594e+00 1.731183e+00 1.569892e+00 6.678614e-01 1.923536e-01 1.911589e-02
28625: 1.818616e+00 1.732697e+00 1.569212e+00 6.670644e-01 1.933174e-01 1.909308e-02
28625: 1.818832e+00 1.733015e+00 1.569726e+00 6.662694e-01 1.930870e-01 1.907032e-02
28625: 1.817857e+00 1.734524e+00 1.569048e+00 6.666667e-01 1.928571e-01 1.904762e-02
28625: 1.818074e+00 1.734839e+00 1.568371e+00 6.658740e-01 1.926278e-01 2.021403e-02
28625: 1.818290e+00 1.733967e+00 1.570071e+00 6.650831e-01 1.923990e-01 2.019002e-02
28625: 1.817319e+00 1.734282e+00 1.570581e+00 6.654804e-01 1.921708e-01 2.016607e-02
28625: 1.817536e+00 1.733412e+00 1.569905e+00 6.670616e-01 1.919431e-01 2.014218e-02
28625: 1.818935e+00 1.732544e+00 1.570414e+00 6.662722e-01 1.917160e-01 2.011834e-02
28625: 1.817967e+00 1.734043e+00 1.569740e+00 6.666667e-01 1.914894e-01 2.009456e-02
28625: 1.818182e+00 1.734357e+00 1.570248e+00 6.658796e-01 1.912633e-01 2.007084e-02
28625: 1.817217e+00 1.733491e+00 1.569575e+00 6.686321e-01 1.910377e-01 2.004717e-02
28625: 1.818610e+00 1.732627e+00 1.570082e+00 6.678445e-01 1.908127e-01 2.002356e-02
28625: 1.817647e+00 1.734118e+00 1.568235e+00 6.682353e-01 1.917647e-01 2.000000e-02
28625: 1.820212e+00 1.733255e+00 1.567568e+00 6.674501e-01 1.915394e-01 1.997650e-02
28625: 1.819249e+00 1.733568e+00 1.568075e+00 6.678404e-01 1.913146e-01 1.995305e-02
28625: 1.818288e+00 1.733880e+00 1.568581e+00 6.682298e-01 1.910903e-01 1.992966e-02
28625: 1.820843e+00 1.731850e+00 1.569087e+00 6.674473e-01 1.908665e-01 1.990632e-02
28625: 1.819883e+00 1.733333e+00 1.569591e+00 6.666667e-01 1.906433e-01 1.988304e-02
28625: 1.821262e+00 1.732477e+00 1.570093e+00 6.658879e-01 1.904206e-01 1.985981e-02
28625: 1.821470e+00 1.733956e+00 1.568261e+00 6.662777e-01 1.901984e-01 1.983664e-02
28625: 1.822844e+00 1.733100e+00 1.568765e+00 6.655012e-01 1.899767e-01 1.981352e-02
28625: 1.821886e+00 1.734575e+00 1.568102e+00 6.647264e-01 1.909197e-01 1.979045e-02
28625: 1.823256e+00 1.733721e+00 1.568605e+00 6.639535e-01 1.906977e-01 1.976744e-02
28625: 1.822300e+00 1.736353e+00 1.567944e+00 6.631823e-01 1.904762e-01 1.974448e-02
28625: 1.822506e+00 1.737819e+00 1.567285e+00 6.624130e-01 1.902552e-01 1.972158e-02
28625: 1.821553e+00 1.738123e+00 1.568946e+00 6.616454e-01 1.900348e-01 1.969873e-02
28625: 1.821759e+00 1.737269e+00 1.568287e+00 6.631944e-01 1.898148e-01 1.967593e-02
28625: 1.821965e+00 1.737572e+00 1.567630e+00 6.635838e-01 1.895954e-01 1.965318e-02
28625: 1.821016e+00 1.737875e+00 1.569284e+00 6.628176e-01 1.893764e-01 1.963048e-02
28625: 1.821223e+00 1.737024e+00 1.569781e+00 6.632065e-01 1.891580e-01 1.960784e-02
28625: 1.820276e+00 1.736175e+00 1.571429e+00 6.635945e-01 1.889401e-01 1.958525e-02
28625: 1.819333e+00 1.736479e+00 1.571922e+00 6.639816e-01 1.887227e-01 1.956272e-02
28625: 1.818391e+00 1.736782e+00 1.571264e+00 6.643678e-01 1.896552e-01 1.954023e-02
28625: 1.818599e+00 1.735936e+00 1.570608e+00 6.659013e-01 1.894374e-01 1.951780e-02
28625: 1.817661e+00 1.736239e+00 1.569954e+00 6.662844e-01 1.903670e-01 1.949541e-02
28625: 1.816724e+00 1.734250e+00 1.571592e+00 6.666667e-01 1.901489e-01 2.061856e-02
28625: 1.818078e+00 1.733410e+00 1.569794e+00 6.681922e-01 1.899314e-01 2.059497e-02
28625: 1.818286e+00 1.733714e+00 1.569143e+00 6.685714e-01 1.897143e-01 2.057143e-02
28625: 1.818493e+00 1.734018e+00 1.569635e+00 6.678082e-01 1.894977e-01 2.054795e-02
28625: 1.817560e+00 1.734322e+00 1.570125e+00 6.681870e-01 1.892816e-01 2.052452e-02
28625: 1.816629e+00 1.735763e+00 1.568337e+00 6.697039e-01 1.890661e-01 2.050114e-02
28625: 1.816837e+00 1.734926e+00 1.569966e+00 6.689420e-01 1.888510e-01 2.047782e-02
28625: 1.815909e+00 1.736364e+00 1.570455e+00 6.681818e-01 1.886364e-01 2.045455e-02
28625: 1.817253e+00 1.735528e+00 1.568672e+00 6.696935e-01 1.884222e-01 2.043133e-02
28625: 1.816327e+00 1.735828e+00 1.570295e+00 6.689342e-01 1.882086e-01 2.040816e-02
28625: 1.816535e+00 1.733862e+00 1.570781e+00 6.693092e-01 1.891280e-01 2.038505e-02
28625: 1.815611e+00 1.735294e+00 1.569005e+00 6.708145e-01 1.889140e-01 2.036199e-02
28625: 1.818079e+00 1.734463e+00 1.568362e+00 6.700565e-01 1.887006e-01 2.033898e-02
28625: 1.817156e+00 1.734763e+00 1.568849e+00 6.704289e-01 1.884876e-01 2.031603e-02
28625: 1.817362e+00 1.735062e+00 1.569335e+00 6.696731e-01 1.882751e-01 2.029312e-02
28625: 1.817568e+00 1.735360e+00 1.568694e+00 6.700450e-01 1.880631e-01 2.027027e-02
28625: 1.816648e+00 1.734533e+00 1.570304e+00 6.704162e-01 1.878515e-01 2.024747e-02
28625: 1.816854e+00 1.733708e+00 1.568539e+00 6.730337e-01 1.876404e-01 2.022472e-02
28625: 1.817059e+00 1.734007e+00 1.567901e+00 6.722783e-01 1.885522e-01 2.020202e-02
28625: 1.816143e+00 1.732063e+00 1.570628e+00 6.715247e-01 1.894619e-01 2.017937e-02
28625: 1.817469e+00 1.731243e+00 1.569989e+00 6.718925e-01 1.892497e-01 2.015677e-02
28625: 1.816555e+00 1.731544e+00 1.569351e+00 6.711409e-01 1.912752e-01 2.013423e-02
28625: 1.816760e+00 1.732961e+00 1.568715e+00 6.703911e-01 1.910615e-01 2.011173e-02
28625: 1.816964e+00 1.733259e+00 1.569196e+00 6.696429e-01 1.908482e-01 2.008929e-02
28625: 1.816054e+00 1.732441e+00 1.569677e+00 6.700111e-01 1.917503e-01 2.006689e-02
28625: 1.816258e+00 1.732739e+00 1.570156e+00 6.692650e-01 1.915367e-01 2.004454e-02
28625: 1.816463e+00 1.731924e+00 1.569522e+00 6.707453e-01 1.913237e-01 2.002225e-02
28625: 1.815556e+00 1.733333e+00 1.570000e+00 6.700000e-01 1.911111e-01 2.000000e-02
28625: 1.814650e+00 1.734739e+00 1.569367e+00 6.703663e-01 1.908990e-01 1.997780e-02
28625: 1.814856e+00 1.735033e+00 1.569845e+00 6.696231e-01 1.906874e-01 1.995565e-02
28625: 1.813953e+00 1.735327e+00 1.570321e+00 6.699889e-01 1.904762e-01 1.993355e-02
28625: 1.815265e+00 1.734513e+00 1.569690e+00 6.703540e-01 1.902655e-01 1.991150e-02
28625: 1.815470e+00 1.734807e+00 1.570166e+00 6.696133e-01 1.900552e-01 1.988950e-02
28625: 1.814570e+00 1.735099e+00 1.569536e+00 6.710817e-01 1.898455e-01 1.986755e-02
28625: 1.813671e+00 1.735391e+00 1.570011e+00 6.714443e-01 1.896362e-01 1.984564e-02
28625: 1.814978e+00 1.735683e+00 1.568282e+00 6.718062e-01 1.894273e-01 1.982379e-02
28625: 1.814081e+00 1.734873e+00 1.569857e+00 6.721672e-01 1.892189e-01 1.980198e-02
28625: 1.815385e+00 1.734066e+00 1.570330e+00 6.714286e-01 1.890110e-01 1.978022e-02
28625: 1.815587e+00 1.734358e+00 1.568606e+00 6.728869e-01 1.888035e-01 1.975851e-02
28625: 1.814693e+00 1.734649e+00 1.569079e+00 6.732456e-01 1.885965e-01 1.973684e-02
28625: 1.813801e+00 1.733844e+00 1.570646e+00 6.736035e-01 1.883899e-01 1.971522e-02
28625: 1.815098e+00 1.733042e+00 1.568928e+00 6.750547e-01 1.881838e-01 1.969365e-02
28625: 1.814208e+00 1.734426e+00 1.568306e+00 6.754098e-01 1.879781e-01 1.967213e-02
28625: 1.814410e+00 1.733624e+00 1.568777e+00 6.746725e-01 1.888646e-01 1.965066e-02
28625: 1.813522e+00 1.732824e+00 1.570338e+00 6.739368e-01 1.897492e-01 1.962923e-02
28625: 1.814815e+00 1.732026e+00 1.569717e+00 6.742919e-01 1.895425e-01 1.960784e-02
28625: 1.815016e+00 1.731230e+00 1.570185e+00 6.746464e-01 1.893362e-01 1.958651e-02
28625: 1.815217e+00 1.732609e+00 1.568478e+00 6.750000e-01 1.891304e-01 1.956522e-02
28625: 1.814332e+00 1.731813e+00 1.570033e+00 6.742671e-01 1.900109e-01 1.954397e-02
28625: 1.814534e+00 1.731020e+00 1.570499e+00 6.746204e-01 1.898048e-01 1.952278e-02
28625: 1.814735e+00 1.731311e+00 1.568797e+00 6.749729e-01 1.895991e-01 2.058505e-02
28625: 1.814935e+00 1.730519e+00 1.569264e+00 6.753247e-01 1.893939e-01 2.056277e-02
28625: 1.814054e+00 1.730811e+00 1.568649e+00 6.767568e-01 1.891892e-01 2.054054e-02
28625: 1.813175e+00 1.731102e+00 1.568035e+00 6.771058e-01 1.900648e-01 2.051836e-02
28625: 1.812298e+00 1.731392e+00 1.568501e+00 6.774542e-01 1.898598e-01 2.049622e-02
28625: 1.814655e+00 1.729526e+00 1.568966e+00 6.767241e-01 1.896552e-01 2.047414e-02
28625: 1.813778e+00 1.729817e+00 1.569429e+00 6.770721e-01 1.894510e-01 2.045210e-02
28625: 1.812903e+00 1.729032e+00 1.572043e+00 6.763441e-01 1.892473e-01 2.043011e-02
28625: 1.813104e+00 1.729323e+00 1.571429e+00 6.766917e-01 1.890440e-01 2.040816e-02
28625: 1.812232e+00 1.729614e+00 1.571888e+00 6.770386e-01 1.888412e-01 2.038627e-02
28625: 1.813505e+00 1.727760e+00 1.571275e+00 6.784566e-01 1.886388e-01 2.036442e-02
28625: 1.812634e+00 1.729122e+00 1.570664e+00 6.788009e-01 1.884368e-01 2.034261e-02
28625: 1.812834e+00 1.729412e+00 1.568984e+00 6.791444e-01 1.893048e-01 2.032086e-02
28625: 1.813034e+00 1.728632e+00 1.569444e+00 6.784188e-01 1.901709e-01 2.029915e-02
28625: 1.812166e+00 1.729989e+00 1.569904e+00 6.776948e-01 1.899680e-01 2.027748e-02
28625: 1.813433e+00 1.730277e+00 1.569296e+00 6.769723e-01 1.897655e-01 2.025586e-02
28625: 1.813632e+00 1.729499e+00 1.569755e+00 6.773163e-01 1.895634e-01 2.023429e-02
28625: 1.813830e+00 1.730851e+00 1.569149e+00 6.765957e-01 1.893617e-01 2.021277e-02
28625: 1.814028e+00 1.730074e+00 1.570670e+00 6.758767e-01 1.891605e-01 2.019129e-02
28625: 1.813163e+00 1.732484e+00 1.569002e+00 6.762208e-01 1.889597e-01 2.016985e-02
28625: 1.813362e+00 1.731707e+00 1.568399e+00 6.776246e-01 1.887593e-01 2.014846e-02
28625: 1.812500e+00 1.733051e+00 1.567797e+00 6.779661e-01 1.885593e-01 2.012712e-02
28625: 1.813757e+00 1.732275e+00 1.568254e+00 6.772487e-01 1.883598e-01 2.010582e-02
28625: 1.812896e+00 1.733615e+00 1.567653e+00 6.775899e-01 1.881607e-01 2.008457e-02
28625: 1.813094e+00 1.733897e+00 1.567054e+00 6.779303e-01 1.879620e-01 2.006336e-02
28625: 1.812236e+00 1.733122e+00 1.567511e+00 6.793249e-01 1.877637e-01 2.004219e-02
28625: 1.812434e+00 1.733404e+00 1.567966e+00 6.786091e-01 1.875659e-01 2.002107e-02
28625: 1.811579e+00 1.733684e+00 1.568421e+00 6.789474e-01 1.873684e-01 2.000000e-02
28625: 1.811777e+00 1.735016e+00 1.567823e+00 6.782334e-01 1.871714e-01 1.997897e-02
28625: 1.813025e+00 1.734244e+00 1.568277e+00 6.775210e-01 1.869748e-01 1.995798e-02
28625: 1.812172e+00 1.734523e+00 1.567681e+00 6.778594e-01 1.878279e-01 1.993704e-02
28625: 1.812369e+00 1.734801e+00 1.567086e+00 6.781971e-01 1.876310e-01 1.991614e-02
28625: 1.812565e+00 1.734031e+00 1.567539e+00 6.785340e-01 1.874346e-01 1.989529e-02
28625: 1.812762e+00 1.735356e+00 1.566946e+00 6.778243e-01 1.872385e-01 1.987448e-02
28625: 1.814002e+00 1.734587e+00 1.567398e+00 6.771160e-01 1.870428e-01 1.985371e-02
28625: 1.814196e+00 1.735908e+00 1.566806e+00 6.764092e-01 1.868476e-01 1.983299e-02
28625: 1.813347e+00 1.735141e+00 1.567258e+00 6.777894e-01 1.866528e-01 1.981230e-02
28625: 1.814583e+00 1.733333e+00 1.568750e+00 6.770833e-01 1.864583e-01 1.979167e-02
28625: 1.813736e+00 1.734651e+00 1.568158e+00 6.774194e-01 1.862643e-01 1.977107e-02
28625: 1.813929e+00 1.733888e+00 1.568607e+00 6.777547e-01 1.860707e-01 1.975052e-02
28625: 1.813084e+00 1.734164e+00 1.569055e+00 6.770509e-01 1.869159e-01 1.973001e-02
28625: 1.814315e+00 1.734440e+00 1.568465e+00 6.763485e-01 1.867220e-01 1.970954e-02
28625: 1.813472e+00 1.734715e+00 1.568912e+00 6.766839e-01 1.865285e-01 1.968912e-02
28625: 1.814700e+00 1.734990e+00 1.568323e+00 6.759834e-01 1.863354e-01 1.966874e-02
28625: 1.814891e+00 1.734230e+00 1.568769e+00 6.752844e-01 1.871768e-01 1.964840e-02
28625: 1.815083e+00 1.734504e+00 1.569215e+00 6.745868e-01 1.869835e-01 1.962810e-02
28625: 1.815273e+00 1.733746e+00 1.568627e+00 6.759546e-01 1.867905e-01 1.960784e-02
28625: 1.814433e+00 1.736082e+00 1.568041e+00 6.752577e-01 1.865979e-01 1.958763e-02
28625: 1.814624e+00 1.736354e+00 1.567456e+00 6.745623e-01 1.874356e-01 1.956746e-02
28625: 1.813786e+00 1.734568e+00 1.568930e+00 6.759259e-01 1.872428e-01 1.954733e-02
28625: 1.815005e+00 1.732785e+00 1.569373e+00 6.762590e-01 1.870504e-01 1.952724e-02
28625: 1.814168e+00 1.733060e+00 1.569815e+00 6.765914e-01 1.868583e-01 1.950719e-02
28625: 1.814359e+00 1.733333e+00 1.570256e+00 6.758974e-01 1.866667e-01 1.948718e-02
28625: 1.814549e+00 1.732582e+00 1.569672e+00 6.772541e-01 1.864754e-01 1.946721e-02
28625: 1.813715e+00 1.732856e+00 1.569089e+00 6.765609e-01 1.883316e-01 1.944729e-02
28625: 1.813906e+00 1.733129e+00 1.569530e+00 6.758691e-01 1.881391e-01 1.942740e-02
28625: 1.813075e+00 1.732380e+00 1.569969e+00 6.762002e-01 1.889683e-01 1.940756e-02
28625: 1.814286e+00 1.731633e+00 1.569388e+00 6.755102e-01 1.897959e-01 1.938776e-02
28625: 1.814475e+00 1.731906e+00 1.569827e+00 6.748216e-01 1.896024e-01 1.936799e-02
28625: 1.814664e+00 1.731161e+00 1.569246e+00 6.761711e-01 1.894094e-01 1.934827e-02
28625: 1.813835e+00 1.732452e+00 1.568667e+00 6.754832e-01 1.902340e-01 1.932859e-02
28625: 1.814024e+00 1.732724e+00 1.569106e+00 6.747967e-01 1.900407e-01 1.930894e-02
28625: 1.814213e+00 1.731980e+00 1.568528e+00 6.761421e-01 1.898477e-01 1.928934e-02
28625: 1.813387e+00 1.732252e+00 1.568966e+00 6.764706e-01 1.896552e-01 1.926978e-02
28625: 1.813576e+00 1.732523e+00 1.568389e+00 6.757852e-01 1.904762e-01 1.925025e-02
28625: 1.812753e+00 1.731781e+00 1.569838e+00 6.751012e-01 1.912955e-01 1.923077e-02
28625: 1.813953e+00 1.732053e+00 1.569262e+00 6.744186e-01 1.911021e-01 1.921132e-02
28625: 1.814141e+00 1.731313e+00 1.570707e+00 6.737374e-01 1.909091e-01 1.919192e-02
28625: 1.814329e+00 1.731584e+00 1.570131e+00 6.740666e-01 1.907164e-01 1.917255e-02
28625: 1.813508e+00 1.730847e+00 1.569556e+00 6.764113e-01 1.905242e-01 1.915323e-02
28625: 1.813696e+00 1.731118e+00 1.569990e+00 6.757301e-01 1.903323e-01 1.913394e-02
28625: 1.812877e+00 1.730382e+00 1.570423e+00 6.760563e-01 1.911469e-01 1.911469e-02
28625: 1.813065e+00 1.730653e+00 1.569849e+00 6.763819e-01 1.909548e-01 1.909548e-02
28625: 1.813253e+00 1.728916e+00 1.571285e+00 6.757028e-01 1.917671e-01 1.907631e-02
28625: 1.812437e+00 1.729188e+00 1.570712e+00 6.770311e-01 1.915747e-01 1.905717e-02
28625: 1.812625e+00 1.729459e+00 1.569138e+00 6.783567e-01 1.913828e-01 1.903808e-02
28625: 1.812813e+00 1.728729e+00 1.570571e+00 6.776777e-01 1.911912e-01 1.901902e-02
28625: Done!
Traceback (most recent call last):
  File "/lowest-unique-number/tournament0/elexunix.py", line 25, in <module>
    input()
EOFError: EOF when reading a line
