Forked 29948
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 29948)
Strategy 0: first ans is 0
Forked 29949
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 29949)
Strategy 1: first ans is 0
Forked 29973
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 29973)
Strategy 2: first ans is 0
Forked 29974
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 29974)
29974: Started!
29974: Number of players: 6, position: 3, number of turns: 1000
29974: Random seed: 20996773
Strategy 3: first ans is 1
Forked 29975
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 29975)
Strategy 4: first ans is 1
Forked 29999
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 29999)
Strategy 5: first ans is 1
29974: 1.858252e+00 1.625243e+00 1.566990e+00 7.533981e-01 1.631068e-01 3.300971e-02
29974: 1.858527e+00 1.624031e+00 1.567829e+00 7.519380e-01 1.647287e-01 3.294574e-02
29974: 1.858801e+00 1.622824e+00 1.568665e+00 7.524178e-01 1.644101e-01 3.288201e-02
29974: 1.857143e+00 1.623552e+00 1.571429e+00 7.509653e-01 1.640927e-01 3.281853e-02
29974: 1.857418e+00 1.622351e+00 1.570328e+00 7.533719e-01 1.637765e-01 3.275530e-02
29974: 1.855769e+00 1.623077e+00 1.569231e+00 7.538462e-01 1.634615e-01 3.461538e-02
29974: 1.856046e+00 1.619962e+00 1.573896e+00 7.523992e-01 1.631478e-01 3.454894e-02
29974: 1.854406e+00 1.624521e+00 1.570881e+00 7.528736e-01 1.628352e-01 3.448276e-02
29974: 1.854685e+00 1.625239e+00 1.569790e+00 7.533461e-01 1.625239e-01 3.441683e-02
29974: 1.853053e+00 1.625954e+00 1.572519e+00 7.519084e-01 1.622137e-01 3.435115e-02
29974: 1.855238e+00 1.624762e+00 1.571429e+00 7.523810e-01 1.619048e-01 3.428571e-02
29974: 1.857414e+00 1.625475e+00 1.568441e+00 7.528517e-01 1.615970e-01 3.422053e-02
29974: 1.855787e+00 1.626186e+00 1.569260e+00 7.533207e-01 1.612903e-01 3.415560e-02
29974: 1.856061e+00 1.625000e+00 1.571970e+00 7.518939e-01 1.609848e-01 3.409091e-02
29974: 1.856333e+00 1.627599e+00 1.568998e+00 7.523629e-01 1.606805e-01 3.402647e-02
29974: 1.858491e+00 1.626415e+00 1.569811e+00 7.509434e-01 1.603774e-01 3.396226e-02
29974: 1.858757e+00 1.625235e+00 1.572505e+00 7.495292e-01 1.600753e-01 3.389831e-02
29974: 1.857143e+00 1.625940e+00 1.569549e+00 7.500000e-01 1.635338e-01 3.383459e-02
29974: 1.855535e+00 1.626642e+00 1.570356e+00 7.504690e-01 1.632270e-01 3.377111e-02
29974: 1.859551e+00 1.623596e+00 1.569288e+00 7.509363e-01 1.629213e-01 3.370787e-02
29974: 1.861682e+00 1.622430e+00 1.568224e+00 7.495327e-01 1.644860e-01 3.364486e-02
29974: 1.861940e+00 1.625000e+00 1.567164e+00 7.481343e-01 1.641791e-01 3.358209e-02
29974: 1.864060e+00 1.623836e+00 1.567970e+00 7.467412e-01 1.638734e-01 3.351955e-02
29974: 1.862454e+00 1.626394e+00 1.566914e+00 7.472119e-01 1.635688e-01 3.345725e-02
29974: 1.860853e+00 1.628942e+00 1.565863e+00 7.476809e-01 1.632653e-01 3.339518e-02
29974: 1.862963e+00 1.627778e+00 1.564815e+00 7.481481e-01 1.629630e-01 3.333333e-02
29974: 1.861368e+00 1.630314e+00 1.565619e+00 7.467652e-01 1.626617e-01 3.327172e-02
29974: 1.861624e+00 1.629151e+00 1.568266e+00 7.453875e-01 1.623616e-01 3.321033e-02
29974: 1.860037e+00 1.629834e+00 1.569061e+00 7.440147e-01 1.639042e-01 3.314917e-02
29974: 1.858456e+00 1.632353e+00 1.569853e+00 7.426471e-01 1.636029e-01 3.308824e-02
29974: 1.858716e+00 1.631193e+00 1.568807e+00 7.431193e-01 1.633028e-01 3.486239e-02
29974: 1.857143e+00 1.633700e+00 1.567766e+00 7.435897e-01 1.630037e-01 3.479853e-02
29974: 1.857404e+00 1.634369e+00 1.568556e+00 7.422303e-01 1.627057e-01 3.473492e-02
29974: 1.857664e+00 1.631387e+00 1.571168e+00 7.427007e-01 1.624088e-01 3.467153e-02
29974: 1.856102e+00 1.632058e+00 1.570128e+00 7.449909e-01 1.621129e-01 3.460838e-02
29974: 1.854545e+00 1.634545e+00 1.567273e+00 7.454545e-01 1.618182e-01 3.636364e-02
29974: 1.854809e+00 1.633394e+00 1.566243e+00 7.459165e-01 1.633394e-01 3.629764e-02
29974: 1.853261e+00 1.637681e+00 1.565217e+00 7.445652e-01 1.630435e-01 3.623188e-02
29974: 1.851718e+00 1.640145e+00 1.566004e+00 7.432188e-01 1.627486e-01 3.616637e-02
29974: 1.853791e+00 1.637184e+00 1.566787e+00 7.436823e-01 1.624549e-01 3.610108e-02
29974: 1.852252e+00 1.641441e+00 1.565766e+00 7.423423e-01 1.621622e-01 3.603604e-02
29974: 1.856115e+00 1.640288e+00 1.564748e+00 7.410072e-01 1.618705e-01 3.597122e-02
29974: 1.854578e+00 1.642729e+00 1.565530e+00 7.396768e-01 1.615799e-01 3.590664e-02
29974: 1.853047e+00 1.643369e+00 1.566308e+00 7.401434e-01 1.612903e-01 3.584229e-02
29974: 1.855098e+00 1.644007e+00 1.565295e+00 7.388193e-01 1.610018e-01 3.577818e-02
29974: 1.853571e+00 1.642857e+00 1.569643e+00 7.375000e-01 1.607143e-01 3.571429e-02
29974: 1.853832e+00 1.639929e+00 1.572193e+00 7.361854e-01 1.622103e-01 3.565062e-02
29974: 1.854093e+00 1.640569e+00 1.571174e+00 7.366548e-01 1.619217e-01 3.558719e-02
29974: 1.852575e+00 1.641208e+00 1.570160e+00 7.371226e-01 1.634103e-01 3.552398e-02
29974: 1.852837e+00 1.641844e+00 1.567376e+00 7.393617e-01 1.631206e-01 3.546099e-02
29974: 1.851327e+00 1.640708e+00 1.569912e+00 7.398230e-01 1.628319e-01 3.539823e-02
29974: 1.851590e+00 1.639576e+00 1.570671e+00 7.385159e-01 1.643110e-01 3.533569e-02
29974: 1.851852e+00 1.640212e+00 1.569665e+00 7.389771e-01 1.640212e-01 3.527337e-02
29974: 1.852113e+00 1.639085e+00 1.572183e+00 7.376761e-01 1.637324e-01 3.521127e-02
29974: 1.852373e+00 1.637961e+00 1.571178e+00 7.398946e-01 1.634446e-01 3.514938e-02
29974: 1.854386e+00 1.636842e+00 1.568421e+00 7.421053e-01 1.631579e-01 3.508772e-02
29974: 1.856392e+00 1.635727e+00 1.569177e+00 7.408056e-01 1.628722e-01 3.502627e-02
29974: 1.856643e+00 1.638112e+00 1.568182e+00 7.395105e-01 1.625874e-01 3.496503e-02
29974: 1.855148e+00 1.635253e+00 1.572426e+00 7.382199e-01 1.640489e-01 3.490401e-02
29974: 1.857143e+00 1.634146e+00 1.571429e+00 7.386760e-01 1.637631e-01 3.484321e-02
29974: 1.855652e+00 1.636522e+00 1.570435e+00 7.391304e-01 1.634783e-01 3.478261e-02
29974: 1.854167e+00 1.640625e+00 1.567708e+00 7.395833e-01 1.631944e-01 3.472222e-02
29974: 1.856153e+00 1.639515e+00 1.568458e+00 7.383016e-01 1.629116e-01 3.466205e-02
29974: 1.856401e+00 1.640138e+00 1.569204e+00 7.370242e-01 1.626298e-01 3.460208e-02
29974: 1.856649e+00 1.639033e+00 1.569948e+00 7.374784e-01 1.623489e-01 3.454231e-02
29974: 1.855172e+00 1.639655e+00 1.572414e+00 7.362069e-01 1.620690e-01 3.448276e-02
29974: 1.855422e+00 1.640275e+00 1.571429e+00 7.366609e-01 1.617900e-01 3.442341e-02
29974: 1.853952e+00 1.639175e+00 1.572165e+00 7.371134e-01 1.632302e-01 3.436426e-02
29974: 1.854202e+00 1.639794e+00 1.569468e+00 7.392796e-01 1.629503e-01 3.430532e-02
29974: 1.854452e+00 1.640411e+00 1.570205e+00 7.380137e-01 1.626712e-01 3.424658e-02
29974: 1.854701e+00 1.639316e+00 1.567521e+00 7.418803e-01 1.623932e-01 3.418803e-02
29974: 1.853242e+00 1.643345e+00 1.566553e+00 7.406143e-01 1.621160e-01 3.412969e-02
29974: 1.853492e+00 1.643952e+00 1.567291e+00 7.393526e-01 1.618399e-01 3.407155e-02
29974: 1.852041e+00 1.642857e+00 1.568027e+00 7.397959e-01 1.615646e-01 3.571429e-02
29974: 1.852292e+00 1.641766e+00 1.568761e+00 7.385399e-01 1.612903e-01 3.735144e-02
29974: 1.850847e+00 1.642373e+00 1.571186e+00 7.372881e-01 1.610169e-01 3.728814e-02
29974: 1.851100e+00 1.642978e+00 1.568528e+00 7.394247e-01 1.607445e-01 3.722504e-02
29974: 1.853041e+00 1.641892e+00 1.569257e+00 7.381757e-01 1.604730e-01 3.716216e-02
29974: 1.853288e+00 1.640809e+00 1.569983e+00 7.369309e-01 1.618887e-01 3.709949e-02
29974: 1.851852e+00 1.643098e+00 1.570707e+00 7.356902e-01 1.616162e-01 3.703704e-02
29974: 1.853782e+00 1.640336e+00 1.569748e+00 7.361345e-01 1.630252e-01 3.697479e-02
29974: 1.852349e+00 1.642617e+00 1.568792e+00 7.365772e-01 1.627517e-01 3.691275e-02
29974: 1.854271e+00 1.641541e+00 1.567839e+00 7.353434e-01 1.624791e-01 3.852596e-02
29974: 1.854515e+00 1.643813e+00 1.566890e+00 7.341137e-01 1.622074e-01 3.846154e-02
29974: 1.854758e+00 1.642738e+00 1.569282e+00 7.328881e-01 1.619366e-01 3.839733e-02
29974: 1.855000e+00 1.645000e+00 1.568333e+00 7.316667e-01 1.616667e-01 3.833333e-02
29974: 1.855241e+00 1.645591e+00 1.569052e+00 7.304493e-01 1.613977e-01 3.826955e-02
29974: 1.855482e+00 1.644518e+00 1.569767e+00 7.308970e-01 1.611296e-01 3.820598e-02
29974: 1.854063e+00 1.645108e+00 1.570481e+00 7.296849e-01 1.625207e-01 3.814262e-02
29974: 1.855960e+00 1.645695e+00 1.567881e+00 7.301325e-01 1.622517e-01 3.807947e-02
29974: 1.854545e+00 1.644628e+00 1.571901e+00 7.289256e-01 1.619835e-01 3.801653e-02
29974: 1.854785e+00 1.641914e+00 1.574257e+00 7.293729e-01 1.617162e-01 3.795380e-02
29974: 1.855025e+00 1.642504e+00 1.573311e+00 7.298188e-01 1.614498e-01 3.789127e-02
29974: 1.853618e+00 1.641447e+00 1.575658e+00 7.302632e-01 1.611842e-01 3.782895e-02
29974: 1.852217e+00 1.643678e+00 1.574713e+00 7.307061e-01 1.609195e-01 3.776683e-02
29974: 1.855738e+00 1.642623e+00 1.572131e+00 7.311475e-01 1.606557e-01 3.770492e-02
29974: 1.855974e+00 1.643208e+00 1.571195e+00 7.315876e-01 1.603928e-01 3.764321e-02
29974: 1.856209e+00 1.642157e+00 1.571895e+00 7.320261e-01 1.601307e-01 3.758170e-02
29974: 1.858075e+00 1.642741e+00 1.569331e+00 7.324633e-01 1.598695e-01 3.752039e-02
29974: 1.858306e+00 1.641694e+00 1.571661e+00 7.312704e-01 1.596091e-01 3.745928e-02
29974: 1.858537e+00 1.643902e+00 1.569106e+00 7.317073e-01 1.593496e-01 3.739837e-02
29974: 1.857143e+00 1.646104e+00 1.569805e+00 7.305195e-01 1.590909e-01 3.733766e-02
29974: 1.855754e+00 1.645057e+00 1.572123e+00 7.293355e-01 1.604538e-01 3.727715e-02
29974: 1.855987e+00 1.644013e+00 1.571197e+00 7.297735e-01 1.618123e-01 3.721683e-02
29974: 1.854604e+00 1.646204e+00 1.568659e+00 7.318255e-01 1.615509e-01 3.715670e-02
29974: 1.854839e+00 1.646774e+00 1.567742e+00 7.322581e-01 1.612903e-01 3.709677e-02
29974: 1.853462e+00 1.647343e+00 1.568438e+00 7.310789e-01 1.626409e-01 3.703704e-02
29974: 1.855305e+00 1.644695e+00 1.570740e+00 7.299035e-01 1.623794e-01 3.697749e-02
29974: 1.855538e+00 1.643660e+00 1.571429e+00 7.303371e-01 1.621188e-01 3.691814e-02
29974: 1.854167e+00 1.642628e+00 1.572115e+00 7.323718e-01 1.618590e-01 3.685897e-02
29974: 1.854400e+00 1.641600e+00 1.571200e+00 7.344000e-01 1.616000e-01 3.680000e-02
29974: 1.853035e+00 1.642173e+00 1.570288e+00 7.364217e-01 1.613419e-01 3.674121e-02
29974: 1.851675e+00 1.641148e+00 1.572568e+00 7.368421e-01 1.610845e-01 3.668262e-02
29974: 1.851911e+00 1.640127e+00 1.571656e+00 7.372611e-01 1.624204e-01 3.662420e-02
29974: 1.850556e+00 1.640700e+00 1.570747e+00 7.392687e-01 1.621622e-01 3.656598e-02
29974: 1.850794e+00 1.641270e+00 1.569841e+00 7.396825e-01 1.619048e-01 3.650794e-02
29974: 1.851030e+00 1.641838e+00 1.570523e+00 7.385103e-01 1.616482e-01 3.645008e-02
29974: 1.851266e+00 1.640823e+00 1.569620e+00 7.405063e-01 1.613924e-01 3.639241e-02
29974: 1.849921e+00 1.641390e+00 1.570300e+00 7.393365e-01 1.627172e-01 3.633491e-02
29974: 1.851735e+00 1.641956e+00 1.567823e+00 7.397476e-01 1.624606e-01 3.627760e-02
29974: 1.851969e+00 1.640945e+00 1.570079e+00 7.385827e-01 1.622047e-01 3.622047e-02
29974: 1.850629e+00 1.641509e+00 1.570755e+00 7.389937e-01 1.619497e-01 3.616352e-02
29974: 1.850863e+00 1.640502e+00 1.569859e+00 7.409733e-01 1.616954e-01 3.610675e-02
29974: 1.851097e+00 1.641066e+00 1.570533e+00 7.398119e-01 1.614420e-01 3.605016e-02
29974: 1.851330e+00 1.638498e+00 1.571205e+00 7.417840e-01 1.611894e-01 3.599374e-02
29974: 1.850000e+00 1.640625e+00 1.568750e+00 7.421875e-01 1.625000e-01 3.593750e-02
29974: 1.851794e+00 1.638066e+00 1.569423e+00 7.425897e-01 1.622465e-01 3.588144e-02
29974: 1.850467e+00 1.640187e+00 1.570093e+00 7.414330e-01 1.619938e-01 3.582555e-02
29974: 1.849145e+00 1.642302e+00 1.567652e+00 7.433904e-01 1.617418e-01 3.576983e-02
29974: 1.849379e+00 1.641304e+00 1.568323e+00 7.437888e-01 1.614907e-01 3.571429e-02
29974: 1.848062e+00 1.643411e+00 1.568992e+00 7.426357e-01 1.612403e-01 3.565891e-02
29974: 1.848297e+00 1.643963e+00 1.568111e+00 7.430341e-01 1.609907e-01 3.560372e-02
29974: 1.850077e+00 1.642968e+00 1.568779e+00 7.418856e-01 1.607419e-01 3.554869e-02
29974: 1.848765e+00 1.645062e+00 1.567901e+00 7.422840e-01 1.604938e-01 3.549383e-02
29974: 1.848998e+00 1.645609e+00 1.568567e+00 7.411402e-01 1.602465e-01 3.543914e-02
29974: 1.847692e+00 1.647692e+00 1.567692e+00 7.415385e-01 1.600000e-01 3.538462e-02
29974: 1.849462e+00 1.648233e+00 1.566820e+00 7.403994e-01 1.597542e-01 3.533026e-02
29974: 1.848160e+00 1.650307e+00 1.567485e+00 7.392638e-01 1.595092e-01 3.527607e-02
29974: 1.846861e+00 1.650842e+00 1.568147e+00 7.396631e-01 1.592649e-01 3.522205e-02
29974: 1.848624e+00 1.649847e+00 1.568807e+00 7.385321e-01 1.590214e-01 3.516820e-02
29974: 1.847328e+00 1.648855e+00 1.570992e+00 7.374046e-01 1.603053e-01 3.511450e-02
29974: 1.849085e+00 1.647866e+00 1.568598e+00 7.378049e-01 1.615854e-01 3.506098e-02
29974: 1.849315e+00 1.648402e+00 1.567732e+00 7.366819e-01 1.628615e-01 3.500761e-02
29974: 1.849544e+00 1.647416e+00 1.569909e+00 7.355623e-01 1.626140e-01 3.495441e-02
29974: 1.848255e+00 1.649469e+00 1.570561e+00 7.344461e-01 1.623672e-01 3.490137e-02
29974: 1.850000e+00 1.648485e+00 1.569697e+00 7.348485e-01 1.621212e-01 3.484848e-02
29974: 1.848714e+00 1.650530e+00 1.570348e+00 7.337368e-01 1.618759e-01 3.479576e-02
29974: 1.847432e+00 1.652568e+00 1.567976e+00 7.356495e-01 1.616314e-01 3.474320e-02
29974: 1.849170e+00 1.653092e+00 1.567119e+00 7.345400e-01 1.613876e-01 3.469080e-02
29974: 1.849398e+00 1.652108e+00 1.569277e+00 7.334337e-01 1.611446e-01 3.463855e-02
29974: 1.849624e+00 1.652632e+00 1.569925e+00 7.323308e-01 1.609023e-01 3.458647e-02
29974: 1.848348e+00 1.653153e+00 1.570571e+00 7.327327e-01 1.606607e-01 3.453453e-02
29974: 1.848576e+00 1.653673e+00 1.568216e+00 7.346327e-01 1.604198e-01 3.448276e-02
29974: 1.848802e+00 1.652695e+00 1.570359e+00 7.335329e-01 1.601796e-01 3.443114e-02
29974: 1.849028e+00 1.653214e+00 1.568012e+00 7.339312e-01 1.614350e-01 3.437967e-02
29974: 1.847761e+00 1.653731e+00 1.568657e+00 7.343284e-01 1.611940e-01 3.432836e-02
29974: 1.846498e+00 1.655738e+00 1.567809e+00 7.332340e-01 1.624441e-01 3.427720e-02
29974: 1.846726e+00 1.654762e+00 1.569940e+00 7.321429e-01 1.622024e-01 3.422619e-02
29974: 1.845468e+00 1.655275e+00 1.572065e+00 7.310550e-01 1.619614e-01 3.417533e-02
29974: 1.847181e+00 1.654303e+00 1.569733e+00 7.314540e-01 1.632047e-01 3.412463e-02
29974: 1.845926e+00 1.656296e+00 1.570370e+00 7.303704e-01 1.629630e-01 3.407407e-02
29974: 1.844675e+00 1.656805e+00 1.568047e+00 7.322485e-01 1.642012e-01 3.402367e-02
29974: 1.844904e+00 1.655835e+00 1.567208e+00 7.326440e-01 1.654357e-01 3.397341e-02
29974: 1.843658e+00 1.654867e+00 1.570796e+00 7.315634e-01 1.651917e-01 3.392330e-02
29974: 1.843888e+00 1.652430e+00 1.569956e+00 7.334315e-01 1.664212e-01 3.387334e-02
29974: 1.842647e+00 1.655882e+00 1.569118e+00 7.323529e-01 1.661765e-01 3.382353e-02
29974: 1.842878e+00 1.654919e+00 1.569750e+00 7.312775e-01 1.659325e-01 3.524229e-02
29974: 1.843109e+00 1.653959e+00 1.571848e+00 7.302053e-01 1.656891e-01 3.519062e-02
29974: 1.843338e+00 1.655930e+00 1.569546e+00 7.306003e-01 1.654466e-01 3.513909e-02
29974: 1.842105e+00 1.656433e+00 1.570175e+00 7.309942e-01 1.652047e-01 3.508772e-02
29974: 1.843796e+00 1.655474e+00 1.567883e+00 7.328467e-01 1.649635e-01 3.503650e-02
29974: 1.844023e+00 1.655977e+00 1.568513e+00 7.317784e-01 1.647230e-01 3.498542e-02
29974: 1.844250e+00 1.655022e+00 1.569141e+00 7.321689e-01 1.644833e-01 3.493450e-02
29974: 1.843023e+00 1.656977e+00 1.568314e+00 7.311047e-01 1.656977e-01 3.488372e-02
29974: 1.843251e+00 1.656023e+00 1.567489e+00 7.329463e-01 1.654572e-01 3.483309e-02
29974: 1.843478e+00 1.656522e+00 1.568116e+00 7.318841e-01 1.652174e-01 3.478261e-02
29974: 1.842258e+00 1.655572e+00 1.568741e+00 7.337192e-01 1.649783e-01 3.473227e-02
29974: 1.843931e+00 1.654624e+00 1.567919e+00 7.326590e-01 1.661850e-01 3.468208e-02
29974: 1.844156e+00 1.655123e+00 1.568543e+00 7.316017e-01 1.659452e-01 3.463203e-02
29974: 1.842939e+00 1.655620e+00 1.567723e+00 7.334294e-01 1.657061e-01 3.458213e-02
29974: 1.843165e+00 1.654676e+00 1.569784e+00 7.323741e-01 1.654676e-01 3.453237e-02
29974: 1.843391e+00 1.655172e+00 1.568966e+00 7.327586e-01 1.652299e-01 3.448276e-02
29974: 1.842181e+00 1.657102e+00 1.569584e+00 7.317073e-01 1.649928e-01 3.443329e-02
29974: 1.842407e+00 1.656160e+00 1.570201e+00 7.320917e-01 1.647564e-01 3.438395e-02
29974: 1.842632e+00 1.655222e+00 1.570815e+00 7.324750e-01 1.645207e-01 3.433476e-02
29974: 1.842857e+00 1.655714e+00 1.570000e+00 7.328571e-01 1.642857e-01 3.428571e-02
29974: 1.844508e+00 1.653352e+00 1.570613e+00 7.332382e-01 1.640514e-01 3.423680e-02
29974: 1.843305e+00 1.653846e+00 1.571225e+00 7.336182e-01 1.638177e-01 3.418803e-02
29974: 1.842105e+00 1.654339e+00 1.570413e+00 7.339972e-01 1.650071e-01 3.413940e-02
29974: 1.843750e+00 1.653409e+00 1.569602e+00 7.343750e-01 1.647727e-01 3.409091e-02
29974: 1.842553e+00 1.655319e+00 1.570213e+00 7.333333e-01 1.645390e-01 3.404255e-02
29974: 1.842776e+00 1.655807e+00 1.567989e+00 7.337110e-01 1.657224e-01 3.399433e-02
29974: 1.841584e+00 1.656294e+00 1.568600e+00 7.340877e-01 1.654880e-01 3.394625e-02
29974: 1.843220e+00 1.655367e+00 1.567797e+00 7.330508e-01 1.666667e-01 3.389831e-02
29974: 1.843441e+00 1.655853e+00 1.568406e+00 7.320169e-01 1.664316e-01 3.385049e-02
29974: 1.843662e+00 1.656338e+00 1.567606e+00 7.323944e-01 1.661972e-01 3.380282e-02
29974: 1.842475e+00 1.655415e+00 1.571027e+00 7.313643e-01 1.659634e-01 3.375527e-02
29974: 1.842697e+00 1.654494e+00 1.570225e+00 7.317416e-01 1.671348e-01 3.370787e-02
29974: 1.841515e+00 1.657784e+00 1.568022e+00 7.321178e-01 1.669004e-01 3.366059e-02
29974: 1.843137e+00 1.656863e+00 1.567227e+00 7.324930e-01 1.666667e-01 3.361345e-02
29974: 1.841958e+00 1.657343e+00 1.567832e+00 7.314685e-01 1.678322e-01 3.356643e-02
29974: 1.843575e+00 1.657821e+00 1.567039e+00 7.304469e-01 1.675978e-01 3.351955e-02
29974: 1.845188e+00 1.656904e+00 1.567643e+00 7.294282e-01 1.673640e-01 3.347280e-02
29974: 1.844011e+00 1.657382e+00 1.568245e+00 7.298050e-01 1.671309e-01 3.342618e-02
29974: 1.844228e+00 1.657858e+00 1.567455e+00 7.287900e-01 1.682893e-01 3.337969e-02
29974: 1.843056e+00 1.655556e+00 1.570833e+00 7.277778e-01 1.694444e-01 3.333333e-02
29974: 1.843273e+00 1.653259e+00 1.572816e+00 7.281553e-01 1.692094e-01 3.328710e-02
29974: 1.842105e+00 1.653740e+00 1.572022e+00 7.299169e-01 1.689751e-01 3.324100e-02
29974: 1.845090e+00 1.652835e+00 1.569848e+00 7.302905e-01 1.687414e-01 3.319502e-02
29974: 1.845304e+00 1.651934e+00 1.571823e+00 7.292818e-01 1.685083e-01 3.314917e-02
29974: 1.844138e+00 1.652414e+00 1.569655e+00 7.310345e-01 1.696552e-01 3.310345e-02
29974: 1.842975e+00 1.654270e+00 1.568871e+00 7.300275e-01 1.707989e-01 3.305785e-02
29974: 1.841816e+00 1.654746e+00 1.569464e+00 7.303989e-01 1.705640e-01 3.301238e-02
29974: 1.843407e+00 1.655220e+00 1.568681e+00 7.293956e-01 1.703297e-01 3.296703e-02
29974: 1.842250e+00 1.655693e+00 1.569273e+00 7.297668e-01 1.700960e-01 3.292181e-02
29974: 1.843836e+00 1.654795e+00 1.568493e+00 7.287671e-01 1.712329e-01 3.287671e-02
29974: 1.842681e+00 1.656635e+00 1.567715e+00 7.291382e-01 1.709986e-01 3.283174e-02
29974: 1.844262e+00 1.657104e+00 1.566940e+00 7.281421e-01 1.707650e-01 3.278689e-02
29974: 1.843111e+00 1.657572e+00 1.568895e+00 7.271487e-01 1.705321e-01 3.274216e-02
29974: 1.843324e+00 1.658038e+00 1.569482e+00 7.261580e-01 1.702997e-01 3.269755e-02
29974: 1.842177e+00 1.657143e+00 1.568707e+00 7.292517e-01 1.700680e-01 3.265306e-02
29974: 1.843750e+00 1.657609e+00 1.567935e+00 7.282609e-01 1.698370e-01 3.260870e-02
29974: 1.842605e+00 1.658073e+00 1.569878e+00 7.272727e-01 1.696065e-01 3.256445e-02
29974: 1.844173e+00 1.657182e+00 1.569106e+00 7.276423e-01 1.693767e-01 3.252033e-02
29974: 1.843031e+00 1.658999e+00 1.568336e+00 7.280108e-01 1.691475e-01 3.247632e-02
29974: 1.841892e+00 1.662162e+00 1.567568e+00 7.270270e-01 1.689189e-01 3.243243e-02
29974: 1.842105e+00 1.661269e+00 1.569501e+00 7.260459e-01 1.686910e-01 3.238866e-02
29974: 1.843666e+00 1.660377e+00 1.570081e+00 7.250674e-01 1.684636e-01 3.234501e-02
29974: 1.843876e+00 1.659489e+00 1.569314e+00 7.267833e-01 1.682369e-01 3.230148e-02
29974: 1.844086e+00 1.659946e+00 1.569892e+00 7.258065e-01 1.680108e-01 3.225806e-02
29974: 1.844295e+00 1.659060e+00 1.570470e+00 7.261745e-01 1.677852e-01 3.221477e-02
29974: 1.843164e+00 1.659517e+00 1.569705e+00 7.278820e-01 1.675603e-01 3.217158e-02
29974: 1.844712e+00 1.658635e+00 1.570281e+00 7.269076e-01 1.673360e-01 3.212851e-02
29974: 1.843583e+00 1.660428e+00 1.569519e+00 7.272727e-01 1.671123e-01 3.208556e-02
29974: 1.843792e+00 1.660881e+00 1.568758e+00 7.263017e-01 1.682243e-01 3.204272e-02
29974: 1.845333e+00 1.658667e+00 1.570667e+00 7.253333e-01 1.680000e-01 3.200000e-02
29974: 1.845539e+00 1.657790e+00 1.571238e+00 7.256991e-01 1.677763e-01 3.195739e-02
29974: 1.844415e+00 1.660904e+00 1.569149e+00 7.260638e-01 1.675532e-01 3.191489e-02
29974: 1.844622e+00 1.661355e+00 1.568393e+00 7.264276e-01 1.673307e-01 3.187251e-02
29974: 1.844828e+00 1.659151e+00 1.571618e+00 7.254642e-01 1.671088e-01 3.183024e-02
29974: 1.843709e+00 1.660927e+00 1.570861e+00 7.258278e-01 1.668874e-01 3.178808e-02
29974: 1.845238e+00 1.660053e+00 1.570106e+00 7.261905e-01 1.666667e-01 3.174603e-02
29974: 1.845443e+00 1.661823e+00 1.568032e+00 7.265522e-01 1.664465e-01 3.170410e-02
29974: 1.844327e+00 1.660950e+00 1.569921e+00 7.269129e-01 1.662269e-01 3.166227e-02
29974: 1.843215e+00 1.662714e+00 1.570487e+00 7.259552e-01 1.660079e-01 3.162055e-02
29974: 1.843421e+00 1.661842e+00 1.569737e+00 7.263158e-01 1.671053e-01 3.157895e-02
29974: 1.843627e+00 1.663601e+00 1.568988e+00 7.253614e-01 1.668857e-01 3.153745e-02
29974: 1.845144e+00 1.662730e+00 1.569554e+00 7.244094e-01 1.666667e-01 3.149606e-02
29974: 1.844037e+00 1.664482e+00 1.568807e+00 7.247706e-01 1.664482e-01 3.145478e-02
29974: 1.842932e+00 1.664921e+00 1.570681e+00 7.238220e-01 1.662304e-01 3.141361e-02
29974: 1.844444e+00 1.665359e+00 1.568627e+00 7.241830e-01 1.660131e-01 3.137255e-02
29974: 1.844648e+00 1.664491e+00 1.570496e+00 7.232376e-01 1.657963e-01 3.133159e-02
29974: 1.843546e+00 1.664928e+00 1.569752e+00 7.249022e-01 1.655802e-01 3.129074e-02
29974: 1.842448e+00 1.666667e+00 1.570312e+00 7.239583e-01 1.653646e-01 3.125000e-02
29974: 1.841352e+00 1.668401e+00 1.569571e+00 7.243173e-01 1.651495e-01 3.120936e-02
29974: 1.842857e+00 1.668831e+00 1.568831e+00 7.233766e-01 1.649351e-01 3.116883e-02
29974: 1.841764e+00 1.669261e+00 1.570687e+00 7.224384e-01 1.647211e-01 3.112840e-02
29974: 1.841969e+00 1.670984e+00 1.568653e+00 7.227979e-01 1.645078e-01 3.108808e-02
29974: 1.840880e+00 1.668823e+00 1.570505e+00 7.231565e-01 1.655886e-01 3.104787e-02
29974: 1.839793e+00 1.669251e+00 1.569767e+00 7.248062e-01 1.653747e-01 3.100775e-02
29974: 1.840000e+00 1.667097e+00 1.571613e+00 7.251613e-01 1.651613e-01 3.096774e-02
